date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:46:43	692/692	U--MCZ	200	updated ('OK')	text/plain	etag:W/%221648669605-0%22	https://www.calstatela.edu/robots.txt		(from )
12:46:43	271534/271534	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2030%20Mar%202022%2019:46:45%20GMT	https://www.calstatela.edu/centers/hipic	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/centers/hipic.html	(from )
12:46:43	5428/5428	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2011:18:04%20GMT	https://www.calstatela.edu/modules/system/system.base.css?r9ka0f	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/modules/system/system.baseca96.css	(from https://www.calstatela.edu/centers/hipic)
12:46:43	961/961	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2007:17:50%20GMT	https://www.calstatela.edu/modules/system/system.messages.css?r9ka0f	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/modules/system/system.messagesca96.css	(from https://www.calstatela.edu/centers/hipic)
12:46:44	3711/3711	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2011:18:04%20GMT	https://www.calstatela.edu/modules/system/system.theme.css?r9ka0f	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/modules/system/system.themeca96.css	(from https://www.calstatela.edu/centers/hipic)
12:46:44	924/924	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2007:17:51%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/jquery.ui.core.min.css?r9ka0f	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/jquery.ui.core.minca96.css	(from https://www.calstatela.edu/centers/hipic)
12:46:44	13654/13654	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2011:18:05%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/jquery.ui.theme.min.css?r9ka0f	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/jquery.ui.theme.minca96.css	(from https://www.calstatela.edu/centers/hipic)
12:46:45	647/647	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2007:17:50%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/jquery.ui.accordion.min.css?r9ka0f	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/jquery.ui.accordion.minca96.css	(from https://www.calstatela.edu/centers/hipic)
12:46:45	849/849	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2008:29:50%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/jquery.ui.tabs.min.css?r9ka0f	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/jquery.ui.tabs.minca96.css	(from https://www.calstatela.edu/centers/hipic)
12:46:45	1355/1355	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2011:18:05%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/scroll_to_top/scroll_to_top.css?r9ka0f	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/scroll_to_top/scroll_to_topca96.css	(from https://www.calstatela.edu/centers/hipic)
12:46:45	20033/20033	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2011:18:05%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/calendar/css/calendar_multiday.css?r9ka0f	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/calendar/css/calendar_multidayca96.css	(from https://www.calstatela.edu/centers/hipic)
12:46:45	1582/1582	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2007:17:51%20GMT	https://www.calstatela.edu/sites/all/modules/custom/csula_menu/css/csula_menu.css?r9ka0f	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/custom/csula_menu/css/csula_menuca96.css	(from https://www.calstatela.edu/centers/hipic)
12:46:46	3733/3733	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2011:18:05%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/date/date_api/date.css?r9ka0f	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/date/date_api/dateca96.css	(from https://www.calstatela.edu/centers/hipic)
12:46:46	3722/3722	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2007:17:50%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/date/date_popup/themes/datepicker.1.7.css?r9ka0f	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/date/date_popup/themes/datepicker.1.7ca96.css	(from https://www.calstatela.edu/centers/hipic)
12:46:46	457/457	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2007:17:50%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/fences/field.css?r9ka0f	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/fences/fieldca96.css	(from https://www.calstatela.edu/centers/hipic)
12:46:46	991/991	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2008:29:50%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/logintoboggan/logintoboggan.css?r9ka0f	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/logintoboggan/logintobogganca96.css	(from https://www.calstatela.edu/centers/hipic)
12:46:46	1738/1738	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2007:17:51%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/menu_attach_block/menu_attach_block.css?r9ka0f	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/menu_attach_block/menu_attach_blockca96.css	(from https://www.calstatela.edu/centers/hipic)
12:46:47	144/144	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2007:17:50%20GMT	https://www.calstatela.edu/modules/node/node.css?r9ka0f	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/modules/node/nodeca96.css	(from https://www.calstatela.edu/centers/hipic)
12:46:47	1107/1107	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2008:29:50%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/picture/picture_wysiwyg.css?r9ka0f	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/picture/picture_wysiwygca96.css	(from https://www.calstatela.edu/centers/hipic)
12:46:47	564/564	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2007:17:50%20GMT	https://www.calstatela.edu/modules/search/search.css?r9ka0f	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/modules/search/searchca96.css	(from https://www.calstatela.edu/centers/hipic)
12:46:47	1827/1827	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2008:29:49%20GMT	https://www.calstatela.edu/modules/user/user.css?r9ka0f	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/modules/user/userca96.css	(from https://www.calstatela.edu/centers/hipic)
12:46:48	707/707	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2008:29:50%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/views/css/views.css?r9ka0f	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/views/css/viewsca96.css	(from https://www.calstatela.edu/centers/hipic)
12:46:48	2927/2927	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2007:17:50%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/absolute_messages/absolute_messages.css?r9ka0f	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/absolute_messages/absolute_messagesca96.css	(from https://www.calstatela.edu/centers/hipic)
12:46:48	509/509	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2007:17:50%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/ctools/css/ctools.css?r9ka0f	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/ctools/css/ctoolsca96.css	(from https://www.calstatela.edu/centers/hipic)
12:46:48	4874/4874	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2007:17:50%20GMT	https://www.calstatela.edu/sites/all/libraries/fancybox/source/jquery.fancybox.css?r9ka0f	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/libraries/fancybox/source/jquery.fancyboxca96.css	(from https://www.calstatela.edu/centers/hipic)
12:46:48	2036/2036	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2008:29:50%20GMT	https://www.calstatela.edu/sites/all/modules/custom/kwall_slide_menu/css/kwall_slide_menu.css?r9ka0f	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/custom/kwall_slide_menu/css/kwall_slide_menuca96.css	(from https://www.calstatela.edu/centers/hipic)
12:46:49	16498/16498	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2011:18:05%20GMT	https://www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/css/normalize.css?r9ka0f	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/css/normalizeca96.css	(from https://www.calstatela.edu/centers/hipic)
12:46:49	356493/356493	---M-Z	200	added ('OK')	text/css	date:Wed,%2030%20Mar%202022%2014:10:16%20GMT	https://www.calstatela.edu/sites/default/files/less/styles.r1J9bUrRj_i9RVcJJA5WBKijRacjvCR9JkbyC2chEpA.css?r9ka0f	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/default/files/less/styles.r1J9bUrRj_i9RVcJJA5WBKijRacjvCR9JkbyC2chEpAca96.css	(from https://www.calstatela.edu/centers/hipic)
12:46:49	517/517	---M-Z	200	added ('OK')	text/css	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.calstatela.edu/sites/default/files/css_injector/css_injector_1.css?r9ka0f	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/default/files/css_injector/css_injector_1ca96.css	(from https://www.calstatela.edu/centers/hipic)
12:46:49	46133/46133	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2030%20Mar%202022%2014:09:56%20GMT	https://www.calstatela.edu/sites/default/files/js/js_R1Ao2ivBndkyWxkiEvFL3GvA228bqhcgDHoHSBpqCcU.js	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/default/files/js/js_R1Ao2ivBndkyWxkiEvFL3GvA228bqhcgDHoHSBpqCcU.js	(from https://www.calstatela.edu/centers/hipic)
12:46:51	93636/93636	U-----	200	untouched ('')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1.8.3/jquery.min.js	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/ajax.googleapis.com/ajax/libs/jquery/1.8.3/jquery.min.js	(from https://www.calstatela.edu/centers/hipic)
12:46:51	228002/228002	U-----	200	untouched ('')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jqueryui/1.10.2/jquery-ui.min.js	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/ajax.googleapis.com/ajax/libs/jqueryui/1.10.2/jquery-ui.min.js	(from https://www.calstatela.edu/centers/hipic)
12:46:51	39545/39545	U--M-Z	200	updated ('OK')	text/javascript	date:Wed,%2030%20Mar%202022%2014:09:55%20GMT	https://www.calstatela.edu/sites/default/files/js/js_38VWQ3jjQx0wRFj7gkntZr077GgJoGn5nv3v05IeLLo.js	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/default/files/js/js_38VWQ3jjQx0wRFj7gkntZr077GgJoGn5nv3v05IeLLo.js	(from https://www.calstatela.edu/centers/hipic)
12:46:51	50081/50081	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2019:46:52%20GMT	https://www.calstatela.edu/centers/hipic/vaccination-covid-19-0	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/centers/hipic/vaccination-covid-19-0.html	(from https://www.calstatela.edu/centers/hipic)
12:46:51	93636/93636	U-----	200	untouched ('')	application/javascript	date:Mon,%2025%20Jan%202021%2007:17:51%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/jquery/1.8/jquery.min.js	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/jquery/1.8/jquery.min.js	(from https://www.calstatela.edu/centers/hipic)
12:46:51	31931/31931	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Mar%202022%2019:46:54%20GMT	https://www.calstatela.edu/centers/CSULA%20Transparent%20Shiled%20Logo%20Fall%202015	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/centers/CSULA%20Transparent%20Shiled%20Logo%20Fall%202015	(from https://www.calstatela.edu/centers/hipic)
12:46:52	4121/4121	U--M-Z	200	updated ('OK')	text/javascript	date:Wed,%2030%20Mar%202022%2014:09:55%20GMT	https://www.calstatela.edu/sites/default/files/js/js_cyMM8LWJnjj9HKH-29oT6CebO_jNPJEicmEd7Ldra9o.js	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/default/files/js/js_cyMM8LWJnjj9HKH-29oT6CebO_jNPJEicmEd7Ldra9o.js	(from https://www.calstatela.edu/centers/hipic)
12:46:52	228002/228002	U-----	200	untouched ('')	application/javascript	date:Mon,%2025%20Jan%202021%2011:18:05%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/ui/minified/jquery-ui.min.js	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/ui/minified/jquery-ui.min.js	(from https://www.calstatela.edu/centers/hipic)
12:46:52	31875/31875	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Mar%202022%2019:46:54%20GMT	https://www.calstatela.edu/centers/CSULA%20Pop%20Logo	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/centers/CSULA%20Pop%20Logo	(from https://www.calstatela.edu/centers/hipic)
12:46:52	23189/23189	U--M-Z	200	updated ('OK')	text/javascript	date:Wed,%2030%20Mar%202022%2014:09:55%20GMT	https://www.calstatela.edu/sites/default/files/js/js_rRbn__yWBOMKH4qnFwIhjfLGaMlznQmIC5xRGUV_eMQ.js	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/default/files/js/js_rRbn__yWBOMKH4qnFwIhjfLGaMlznQmIC5xRGUV_eMQ.js	(from https://www.calstatela.edu/centers/hipic)
12:46:52	9574/9574	U--M-Z	200	updated ('OK')	text/javascript	date:Wed,%2030%20Mar%202022%2014:09:55%20GMT	https://www.calstatela.edu/sites/default/files/js/js_DuCBxVBnmwlqi-FUiwD_uvjmLVBk6uphM_23_gbOteI.js	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/default/files/js/js_DuCBxVBnmwlqi-FUiwD_uvjmLVBk6uphM_23_gbOteI.js	(from https://www.calstatela.edu/centers/hipic)
12:46:53	23560/23560	---M-Z	200	added ('OK')	application/javascript	etag:%225d00d1a480f907d53ac322476ba4a4a7%22	http://siteimproveanalytics.com/js/siteanalyze_66356545.js	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/siteimproveanalytics.com/js/siteanalyze_66356545.js	(from https://www.calstatela.edu/centers/hipic)
12:46:53	43136/43136	U--M-Z	200	updated ('OK')	application/javascript	date:Wed,%2030%20Mar%202022%2014:09:56%20GMT	https://www.calstatela.edu/sites/default/files/js/js_E_uzB6GLObZLbKe5WWwVWYaCo51Ov07Kn0qktsbvmFs.js	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/default/files/js/js_E_uzB6GLObZLbKe5WWwVWYaCo51Ov07Kn0qktsbvmFs.js	(from https://www.calstatela.edu/centers/hipic)
12:46:57	60618/60618	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2030%20Mar%202022%2019:46:56%20GMT	https://www.calstatela.edu/centers/hipic/research	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/centers/hipic/research.html	(from https://www.calstatela.edu/centers/hipic)
12:46:58	50205/50205	U--MC-	200	updated ('OK')	text/javascript	date:Tue,%2002%20Nov%202021%2017:39:06%20GMT	https://www.google-analytics.com/analytics.js	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.google-analytics.com/analytics.js	(from https://www.calstatela.edu/centers/hipic)
12:46:58	76131/76131	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2030%20Mar%202022%2019:46:59%20GMT	https://www.calstatela.edu/centers/hipic/publications	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/centers/hipic/publications.html	(from https://www.calstatela.edu/centers/hipic)
12:46:59	221328/221328	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2030%20Mar%202022%2019:46:56%20GMT	https://www.calstatela.edu/centers/hipic/people	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/centers/hipic/people.html	(from https://www.calstatela.edu/centers/hipic)
12:46:59	12296/12296	U--M-Z	200	updated ('OK')	text/javascript	date:Wed,%2030%20Mar%202022%2014:09:58%20GMT	https://www.calstatela.edu/sites/default/files/js/js_IQCJWy_qHkTeZ4m0vDaroFKXcKwe8LsOc7RayD5-uWU.js	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/default/files/js/js_IQCJWy_qHkTeZ4m0vDaroFKXcKwe8LsOc7RayD5-uWU.js	(from https://www.calstatela.edu/centers/hipic)
12:46:59	89639/89639	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2030%20Mar%202022%2019:47:01%20GMT	https://www.calstatela.edu/centers/hipic/news-events	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/centers/hipic/news-events.html	(from https://www.calstatela.edu/centers/hipic)
12:46:59	62489/62489	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2030%20Mar%202022%2019:47:01%20GMT	https://www.calstatela.edu/centers/hipic/related-site	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/centers/hipic/related-site.html	(from https://www.calstatela.edu/centers/hipic)
12:47:00	72546/72546	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2030%20Mar%202022%2019:47:01%20GMT	https://www.calstatela.edu/centers/hipic/call-papers-0	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/centers/hipic/call-papers-0.html	(from https://www.calstatela.edu/centers/hipic)
12:47:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Mar%202022%2019:47:02%20GMT	http://www.calstatela.edu/centers/hipic/	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/centers/hipic/index.html	(from https://www.calstatela.edu/centers/hipic)
12:47:01	57912/57912	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2030%20Mar%202022%2019:47:01%20GMT	https://www.calstatela.edu/centers/hipic/collaborators	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/centers/hipic/collaborators.html	(from https://www.calstatela.edu/centers/hipic)
12:47:02	52379/52379	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2030%20Mar%202022%2019:47:02%20GMT	https://www.calstatela.edu/centers/hipic/covid-19-us-ca-confirmed-prediction	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/centers/hipic/covid-19-us-ca-confirmed-prediction.html	(from https://www.calstatela.edu/centers/hipic)
12:47:02	54585/54585	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2030%20Mar%202022%2019:47:02%20GMT	https://www.calstatela.edu/centers/hipic/big-data-classes	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/centers/hipic/big-data-classes.html	(from https://www.calstatela.edu/centers/hipic)
12:47:02	1239/1239	U--MCZ	200	updated ('OK')	application/javascript	etag:W/%22623c561f-4d7%22	https://www.calstatela.edu/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://www.calstatela.edu/centers/hipic)
12:47:03	8318/8318	U--M-Z	200	updated ('OK')	text/javascript	date:Wed,%2030%20Mar%202022%2014:09:55%20GMT	https://www.calstatela.edu/sites/default/files/js/js_7Ukqb3ierdBEL0eowfOKzTkNu-Le97OPm-UqTS5NENU.js	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/default/files/js/js_7Ukqb3ierdBEL0eowfOKzTkNu-Le97OPm-UqTS5NENU.js	(from https://www.calstatela.edu/centers/hipic)
12:47:03	320/320	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2011:18:04%20GMT	https://www.calstatela.edu/misc/throbber-inactive.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/misc/throbber-inactive.png	(from https://www.calstatela.edu/modules/system/system.base.css?r9ka0f)
12:47:03	1233/1233	U-----	200	untouched ('')	image/gif	date:Mon,%2025%20Jan%202021%2007:17:50%20GMT	https://www.calstatela.edu/misc/throbber-active.gif	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/misc/throbber-active.gif	(from https://www.calstatela.edu/modules/system/system.base.css?r9ka0f)
12:47:03	106/106	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2007:17:50%20GMT	https://www.calstatela.edu/misc/grippie.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/misc/grippie.png	(from https://www.calstatela.edu/modules/system/system.base.css?r9ka0f)
12:47:04	1058/1058	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2007:17:50%20GMT	https://www.calstatela.edu/misc/message-24-ok.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/misc/message-24-ok.png	(from https://www.calstatela.edu/modules/system/system.messages.css?r9ka0f)
12:47:04	130/130	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2011:18:04%20GMT	https://www.calstatela.edu/misc/tree.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/misc/tree.png	(from https://www.calstatela.edu/modules/system/system.base.css?r9ka0f)
12:47:04	129/129	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2011:18:04%20GMT	https://www.calstatela.edu/misc/tree-bottom.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/misc/tree-bottom.png	(from https://www.calstatela.edu/modules/system/system.base.css?r9ka0f)
12:47:04	268/268	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2007:17:50%20GMT	https://www.calstatela.edu/misc/draggable.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/misc/draggable.png	(from https://www.calstatela.edu/modules/system/system.base.css?r9ka0f)
12:47:46	294/294	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2007:17:50%20GMT	https://www.calstatela.edu/misc/help.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/misc/help.png	(from https://www.calstatela.edu/modules/system/system.theme.css?r9ka0f)
12:47:46	106/106	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2011:18:04%20GMT	https://www.calstatela.edu/misc/menu-expanded.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/misc/menu-expanded.png	(from https://www.calstatela.edu/modules/system/system.theme.css?r9ka0f)
12:47:46	753/753	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2007:17:50%20GMT	https://www.calstatela.edu/misc/message-24-warning.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/misc/message-24-warning.png	(from https://www.calstatela.edu/modules/system/system.messages.css?r9ka0f)
12:47:46	733/733	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2007:17:50%20GMT	https://www.calstatela.edu/misc/message-24-error.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/misc/message-24-error.png	(from https://www.calstatela.edu/modules/system/system.messages.css?r9ka0f)
12:48:28	105/105	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2008:29:49%20GMT	https://www.calstatela.edu/misc/menu-collapsed.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/misc/menu-collapsed.png	(from https://www.calstatela.edu/modules/system/system.theme.css?r9ka0f)
12:48:28	5872/5872	U-----	200	untouched ('')	image/gif	date:Mon,%2025%20Jan%202021%2007:17:50%20GMT	https://www.calstatela.edu/misc/progress.gif	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/misc/progress.gif	(from https://www.calstatela.edu/modules/system/system.theme.css?r9ka0f)
12:48:48	178/178	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2011:18:05%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_flat_75_ffffff_40x100.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_flat_75_ffffff_40x100.png	(from https://www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/jquery.ui.theme.min.css?r9ka0f)
12:48:49	101/101	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2008:29:50%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_highlight-soft_75_cccccc_1x100.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from https://www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/jquery.ui.theme.min.css?r9ka0f)
