date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:57:50	1036/1036	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2011:18:04%20GMT	https://www.calstatela.edu/modules/book/book.css?qpf63e	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/modules/book/book70d9.css	(from https://www.calstatela.edu/centers/hipic)
16:57:50	20033/20033	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2011:18:05%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/calendar/css/calendar_multiday.css?qpf63e	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/calendar/css/calendar_multiday70d9.css	(from https://www.calstatela.edu/centers/hipic)
16:57:51	184/184	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2007:17:50%20GMT	https://www.calstatela.edu/modules/comment/comment.css?qpf63e	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/modules/comment/comment70d9.css	(from https://www.calstatela.edu/centers/hipic)
16:57:51	1582/1582	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2008:29:50%20GMT	https://www.calstatela.edu/sites/all/modules/custom/csula_menu/css/csula_menu.css?qpf63e	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/custom/csula_menu/css/csula_menu70d9.css	(from https://www.calstatela.edu/centers/hipic)
16:57:51	3733/3733	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2008:29:50%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/date/date_api/date.css?qpf63e	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/date/date_api/date70d9.css	(from https://www.calstatela.edu/centers/hipic)
16:57:51	3722/3722	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2008:29:50%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/date/date_popup/themes/datepicker.1.7.css?qpf63e	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/date/date_popup/themes/datepicker.1.770d9.css	(from https://www.calstatela.edu/centers/hipic)
16:57:52	457/457	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2007:17:50%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/fences/field.css?qpf63e	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/fences/field70d9.css	(from https://www.calstatela.edu/centers/hipic)
16:57:52	2381/2381	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2011:18:05%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/google_appliance/theme/google_appliance.css?qpf63e	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/google_appliance/theme/google_appliance70d9.css	(from https://www.calstatela.edu/centers/hipic)
16:57:52	991/991	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2011:18:05%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/logintoboggan/logintoboggan.css?qpf63e	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/logintoboggan/logintoboggan70d9.css	(from https://www.calstatela.edu/centers/hipic)
16:57:52	1738/1738	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2011:18:05%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/menu_attach_block/menu_attach_block.css?qpf63e	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/menu_attach_block/menu_attach_block70d9.css	(from https://www.calstatela.edu/centers/hipic)
16:57:53	144/144	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2007:17:50%20GMT	https://www.calstatela.edu/modules/node/node.css?qpf63e	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/modules/node/node70d9.css	(from https://www.calstatela.edu/centers/hipic)
16:57:53	1107/1107	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2008:29:50%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/picture/picture_wysiwyg.css?qpf63e	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/picture/picture_wysiwyg70d9.css	(from https://www.calstatela.edu/centers/hipic)
16:57:53	564/564	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2007:17:50%20GMT	https://www.calstatela.edu/modules/search/search.css?qpf63e	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/modules/search/search70d9.css	(from https://www.calstatela.edu/centers/hipic)
16:57:53	1827/1827	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2007:17:50%20GMT	https://www.calstatela.edu/modules/user/user.css?qpf63e	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/modules/user/user70d9.css	(from https://www.calstatela.edu/centers/hipic)
16:57:54	707/707	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2008:29:50%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/views/css/views.css?qpf63e	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/views/css/views70d9.css	(from https://www.calstatela.edu/centers/hipic)
16:57:54	2487/2487	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2007:17:50%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/flickr/flickr.css?qpf63e	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/flickr/flickr70d9.css	(from https://www.calstatela.edu/centers/hipic)
16:57:54	338/338	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2008:29:50%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/flickr/flickr_cc_icons_on_hover.css?qpf63e	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/flickr/flickr_cc_icons_on_hover70d9.css	(from https://www.calstatela.edu/centers/hipic)
16:57:54	2927/2927	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2008:29:50%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/absolute_messages/absolute_messages.css?qpf63e	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/absolute_messages/absolute_messages70d9.css	(from https://www.calstatela.edu/centers/hipic)
16:57:54	509/509	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2011:18:05%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/ctools/css/ctools.css?qpf63e	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/ctools/css/ctools70d9.css	(from https://www.calstatela.edu/centers/hipic)
16:57:55	4874/4874	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2011:18:04%20GMT	https://www.calstatela.edu/sites/all/libraries/fancybox/source/jquery.fancybox.css?qpf63e	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/libraries/fancybox/source/jquery.fancybox70d9.css	(from https://www.calstatela.edu/centers/hipic)
16:57:55	2036/2036	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2007:17:51%20GMT	https://www.calstatela.edu/sites/all/modules/custom/kwall_slide_menu/css/kwall_slide_menu.css?qpf63e	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/custom/kwall_slide_menu/css/kwall_slide_menu70d9.css	(from https://www.calstatela.edu/centers/hipic)
16:57:55	16498/16498	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2007:17:51%20GMT	https://www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/css/normalize.css?qpf63e	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/css/normalize70d9.css	(from https://www.calstatela.edu/centers/hipic)
16:57:56	354502/354502	---M-Z	200	added ('OK')	text/css	date:Thu,%2004%20Mar%202021%2000:45:34%20GMT	https://www.calstatela.edu/sites/default/files/less/styles.EtyKzp96unbMbXgtJ3VeZ6o3dhS3wZC31Y5pdCsBXLo.css?qpf63e	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/default/files/less/styles.EtyKzp96unbMbXgtJ3VeZ6o3dhS3wZC31Y5pdCsBXLo70d9.css	(from https://www.calstatela.edu/centers/hipic)
16:57:56	379/379	---M-Z	200	added ('OK')	text/css	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.calstatela.edu/sites/default/files/css_injector/css_injector_1.css?qpf63e	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/default/files/css_injector/css_injector_170d9.css	(from https://www.calstatela.edu/centers/hipic)
16:57:56	909/909	---M-Z	200	added ('OK')	text/css	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.calstatela.edu/sites/default/files/css_injector/css_injector_176.css?qpf63e	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/default/files/css_injector/css_injector_17670d9.css	(from https://www.calstatela.edu/centers/hipic)
16:57:59	39545/39545	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2003%20Feb%202021%2023:05:22%20GMT	https://www.calstatela.edu/sites/default/files/js/js_38VWQ3jjQx0wRFj7gkntZr077GgJoGn5nv3v05IeLLo.js	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/default/files/js/js_38VWQ3jjQx0wRFj7gkntZr077GgJoGn5nv3v05IeLLo.js	(from https://www.calstatela.edu/centers/hipic)
16:58:02	93636/93636	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2025%20Jan%202021%2007:17:51%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/jquery/1.8/jquery.min.js	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/jquery/1.8/jquery.min.js	(from https://www.calstatela.edu/centers/hipic)
16:58:05	93636/93636	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1.8.3/jquery.min.js	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/ajax.googleapis.com/ajax/libs/jquery/1.8.3/jquery.min.js	(from https://www.calstatela.edu/centers/hipic)
16:58:07	228002/228002	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2025%20Jan%202021%2011:18:05%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/ui/minified/jquery-ui.min.js	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/ui/minified/jquery-ui.min.js	(from https://www.calstatela.edu/centers/hipic)
16:58:13	4121/4121	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2003%20Feb%202021%2023:05:22%20GMT	https://www.calstatela.edu/sites/default/files/js/js_cyMM8LWJnjj9HKH-29oT6CebO_jNPJEicmEd7Ldra9o.js	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/default/files/js/js_cyMM8LWJnjj9HKH-29oT6CebO_jNPJEicmEd7Ldra9o.js	(from https://www.calstatela.edu/centers/hipic)
16:58:13	228002/228002	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jqueryui/1.10.2/jquery-ui.min.js	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/ajax.googleapis.com/ajax/libs/jqueryui/1.10.2/jquery-ui.min.js	(from https://www.calstatela.edu/centers/hipic)
16:58:13	23189/23189	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2003%20Feb%202021%2023:05:22%20GMT	https://www.calstatela.edu/sites/default/files/js/js_rRbn__yWBOMKH4qnFwIhjfLGaMlznQmIC5xRGUV_eMQ.js	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/default/files/js/js_rRbn__yWBOMKH4qnFwIhjfLGaMlznQmIC5xRGUV_eMQ.js	(from https://www.calstatela.edu/centers/hipic)
16:58:13	9574/9574	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2003%20Feb%202021%2023:05:22%20GMT	https://www.calstatela.edu/sites/default/files/js/js_DuCBxVBnmwlqi-FUiwD_uvjmLVBk6uphM_23_gbOteI.js	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/default/files/js/js_DuCBxVBnmwlqi-FUiwD_uvjmLVBk6uphM_23_gbOteI.js	(from https://www.calstatela.edu/centers/hipic)
16:58:14	43136/43136	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2016%20Feb%202021%2005:05:33%20GMT	https://www.calstatela.edu/sites/default/files/js/js_E_uzB6GLObZLbKe5WWwVWYaCo51Ov07Kn0qktsbvmFs.js	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/default/files/js/js_E_uzB6GLObZLbKe5WWwVWYaCo51Ov07Kn0qktsbvmFs.js	(from https://www.calstatela.edu/centers/hipic)
16:58:14	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2006%20Mar%202021%2000:58:01%20GMT	http://ecatalog.calstatela.edu/widget-api/widget-api.min.js	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/ecatalog.calstatela.edu/widget-api/widget-api.min.2c.delayed	(from https://www.calstatela.edu/centers/hipic)
